ID,REC.WAV,TEXT,TEXT VALENCE,TEXT AROUSAL,TEXT DOMINANCE,AUDIO VALENCE,AUDIO AROUSAL,AUDIO DOMINANCE,EUCLIDEAN_DISTANCE,GMM_PROB_0,GMM_PROB_1,GMM_COMPONENT,GMM_FINAL_LABEL,GMM_THRESHOLD
subject 13_fear_sentence 2,subject 13_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.5712072849273682,-0.5853518843650818,-0.4169384241104126,1.1408862967231814,0.06219425407052332,0.9378057459294767,1,inconsistent,0.8545369739270962
subject 13_fear_sentence 3,subject 13_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.6933701038360596,-0.2195833325386047,-0.1567363739013672,0.7507699048877293,0.6835825507196744,0.3164174492803255,0,consistent,0.8545369739270962
subject 13_fear_sentence 4,subject 13_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.50190269947052,-0.3644781112670898,-0.2735743522644043,0.2423137129559555,0.9481977319800688,0.05180226801993099,0,consistent,0.8545369739270962
subject 13_fear_sentence 5,subject 13_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.3404861688613891,-0.181222915649414,-0.0319885611534118,0.3666058578081033,0.9331402813379953,0.0668597186620048,0,consistent,0.8545369739270962
subject 13_happiness_sentence 1,subject 13_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.7771205902099609,0.3117825984954834,0.3646713495254516,0.3543189261361329,0.9352333330033701,0.0647666669966299,0,consistent,0.8545369739270962
subject 13_happiness_sentence 2,subject 13_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.0626251697540283,0.0729987621307373,0.099273681640625,0.462264319664016,0.9102407100114341,0.089759289988566,0,consistent,0.8545369739270962
subject 13_happiness_sentence 3,subject 13_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,0.0976724624633789,0.2202308177947998,0.2015392780303955,0.3425934834709654,0.9370864584387326,0.06291354156126751,0,consistent,0.8545369739270962
subject 13_happiness_sentence 4,subject 13_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,-0.284285306930542,0.0078967809677124,0.0934175252914428,1.318305112787876,0.007944979389882322,0.9920550206101176,1,inconsistent,0.8545369739270962
subject 13_happiness_sentence 5,subject 13_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.4653792381286621,0.2136818170547485,0.2272521257400512,0.7613383850347749,0.667525490963399,0.3324745090366009,0,consistent,0.8545369739270962
subject 13_sadness_sentence 1,subject 13_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,-0.5356076955795288,-1.0,-0.750055193901062,1.4740746236804665,0.0009517399675091842,0.9990482600324908,1,inconsistent,0.8545369739270962
subject 13_sadness_sentence 2,subject 13_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.6631200909614563,-0.7392910718917847,-0.5523325800895691,1.2143686203499662,0.027959228642435534,0.9720407713575645,1,inconsistent,0.8545369739270962
subject 13_sadness_sentence 3,subject 13_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.0425853133201599,-0.7371711730957031,-0.4609507322311401,1.08759175438127,0.10499150930023145,0.8950084906997686,1,inconsistent,0.8545369739270962
subject 13_sadness_sentence 4,subject 13_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.2689375281333923,-0.7393954396247864,-0.5949676036834717,0.9039342075849284,0.39975487547802885,0.6002451245219713,1,inconsistent,0.8545369739270962
subject 13_sadness_sentence 5,subject 13_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.322925865650177,-0.5180161595344543,-0.2735929489135742,1.120705062882771,0.07629416259669738,0.9237058374033026,1,inconsistent,0.8545369739270962
subject 13_surprise_sentence 1,subject 13_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.5535638332366943,-0.0916020274162292,0.0207765102386474,0.5479964200420161,0.8752864855291436,0.12471351447085646,0,consistent,0.8545369739270962
subject 13_surprise_sentence 2,subject 13_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.216852068901062,0.0540100336074829,0.0480151176452636,0.248152188768083,0.9477489336182155,0.05225106638178436,0,consistent,0.8545369739270962
subject 13_surprise_sentence 3,subject 13_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.5994515419006348,-0.1434788107872009,-0.0280048847198486,0.7691767228635723,0.6551856937612601,0.3448143062387398,0,consistent,0.8545369739270962
subject 13_surprise_sentence 4,subject 13_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,0.0603208541870117,-0.1557790040969848,-0.0442731380462646,0.2241169647518015,0.9494629447434062,0.05053705525659391,0,consistent,0.8545369739270962
subject 13_surprise_sentence 5,subject 13_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.4329501986503601,-0.2915584444999695,-0.1703853607177734,0.7206285249171192,0.7256769595361243,0.2743230404638757,0,consistent,0.8545369739270962
subject 14_anger_sentence 1,subject 14_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.4121732115745544,0.4734618663787842,0.4251009225845337,0.9105240134330668,0.38635629917226405,0.6136437008277359,1,inconsistent,0.8545369739270962
subject 14_anger_sentence 2,subject 14_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.4259197115898132,0.2438470125198364,0.3037943840026855,0.8436731808962288,0.5214751741990413,0.4785248258009586,0,consistent,0.8545369739270962
subject 14_anger_sentence 3,subject 14_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.3477303385734558,0.3012100458145141,0.360569953918457,0.7077201124198232,0.7420410612034124,0.25795893879658754,0,consistent,0.8545369739270962
subject 14_anger_sentence 4,subject 14_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,0.0102238655090332,0.5913622379302979,0.5543999671936035,0.7278136266946897,0.7161393002426006,0.2838606997573993,0,consistent,0.8545369739270962
subject 14_anger_sentence 5,subject 14_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2945159673690796,0.2277231216430664,0.2704207897186279,0.7009519128665718,0.750231050006192,0.24976894999380797,0,consistent,0.8545369739270962
subject 14_disgust_sentence 1,subject 14_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.1773560643196106,0.1825225353240966,0.21175217628479,0.3345469022404022,0.9382809740787319,0.061719025921268114,0,consistent,0.8545369739270962
subject 14_disgust_sentence 2,subject 14_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,0.2718325853347778,0.2509479522705078,0.2041084766387939,0.4945724322343173,0.8990723414208603,0.1009276585791396,0,consistent,0.8545369739270962
subject 14_disgust_sentence 3,subject 14_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,0.0502773523330688,0.4915287494659424,0.388859748840332,1.2137522867684356,0.028156747677208906,0.971843252322791,1,inconsistent,0.8545369739270962
subject 14_disgust_sentence 4,subject 14_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.5816715359687805,-0.0282056927680969,-0.0213961005210876,0.3821500591340216,0.9302548936711438,0.06974510632885617,0,consistent,0.8545369739270962
subject 14_disgust_sentence 5,subject 14_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,0.7035365104675293,0.7049479484558105,0.6952639818191528,1.6010789596921997,0.0001389773340569262,0.9998610226659431,1,inconsistent,0.8545369739270962
subject 14_fear_sentence 1,subject 14_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,0.3787918090820312,0.0230398178100585,0.0636970996856689,0.3121667116676256,0.9412951264171461,0.0587048735828538,0,consistent,0.8545369739270962
subject 14_fear_sentence 2,subject 14_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.1984815001487732,0.1087106466293335,0.1281323432922363,0.4046515232084728,0.9255640174309393,0.07443598256906074,0,consistent,0.8545369739270962
subject 14_fear_sentence 3,subject 14_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.6093637943267822,-0.0109471082687377,-0.0863808393478393,0.547799242859679,0.8753885358962242,0.1246114641037757,0,consistent,0.8545369739270962
subject 14_fear_sentence 4,subject 14_fear_sentence 4.wav,I'm not alone! Go away!,-0.2653333333333333,-0.356,-0.3253333333333333,-0.4555873274803161,-0.096514880657196,-0.055280327796936,0.4200687268155901,0.9219632831740154,0.07803671682598455,0,consistent,0.8545369739270962
subject 14_fear_sentence 5,subject 14_fear_sentence 5.wav,I have nothing to give you! Please don't hurt me!,0.0255714285714285,-0.1645714285714285,-0.0431428571428571,-0.2148817181587219,0.1568570137023925,0.2026050090789795,0.4706654576528768,0.9075372940700286,0.09246270592997151,0,consistent,0.8545369739270962
subject 14_happiness_sentence 1,subject 14_happiness_sentence 1.wav,"That's great, I'm rich now!!!",0.4765,0.12425,0.3655,0.338341474533081,0.1855565309524536,0.2204091548919677,0.209517594084078,0.9503380856057468,0.04966191439425319,0,consistent,0.8545369739270962
subject 14_happiness_sentence 2,subject 14_happiness_sentence 2.wav,I won: this is great! I'm so happy!,0.47525,0.2,0.2645,0.1986651420593261,0.1897159814834594,0.0934638977050781,0.3253587142941622,0.9395717577450823,0.060428242254917636,0,consistent,0.8545369739270962
subject 14_happiness_sentence 3,subject 14_happiness_sentence 3.wav,Wahoo... This is so great.,0.4195,0.3325,0.167,-0.1857162117958068,0.3262052536010742,0.3686298131942749,0.6379505219227051,0.8144556764148726,0.18554432358512737,0,consistent,0.8545369739270962
subject 14_happiness_sentence 4,subject 14_happiness_sentence 4.wav,I'm so lucky!,0.92,0.22,0.586,0.1587520837783813,0.4104073047637939,0.446774959564209,0.796954793914634,0.6086008366242612,0.39139916337573877,0,consistent,0.8545369739270962
subject 14_happiness_sentence 5,subject 14_happiness_sentence 5.wav,I'm so excited!,0.816,0.862,0.418,0.8726122379302979,0.1976066827774047,0.3081398010253906,0.6757904177866549,0.7784007276251855,0.2215992723748145,0,consistent,0.8545369739270962
subject 14_sadness_sentence 1,subject 14_sadness_sentence 1.wav,Life won't be the same now,0.304,-0.2235,0.18,0.2181122303009033,-0.53759765625,-0.3042001128196716,0.5835098935752597,0.85488280491696,0.14511719508304002,0,consistent,0.8545369739270962
subject 14_sadness_sentence 2,subject 14_sadness_sentence 2.wav,"Oh no, tell me this is not true, please!",0.1856,-0.1384,0.0748,-0.4457029104232788,-0.4048552513122558,-0.3120850324630737,0.786906470938404,0.6259525566398356,0.3740474433601644,0,consistent,0.8545369739270962
subject 14_sadness_sentence 3,subject 14_sadness_sentence 3.wav,Everything was so perfect! I just don't understand!,0.4083333333333334,-0.0495,0.2508333333333333,-0.5815571546554565,-0.3470257520675659,-0.189205527305603,1.1234050695214388,0.07426741395386159,0.9257325860461384,1,inconsistent,0.8545369739270962
subject 14_sadness_sentence 4,subject 14_sadness_sentence 4.wav,I still loved her,0.4684999999999999,-0.548,-0.1085,-0.2825483679771423,-0.3825836181640625,-0.1717258095741272,0.7716435274251481,0.6512271991156161,0.3487728008843838,0,consistent,0.8545369739270962
subject 14_sadness_sentence 5,subject 14_sadness_sentence 5.wav,She was my life,0.418,0.0735,0.324,-0.0951630473136901,-0.5498968362808228,-0.3038575649261474,1.0228221010753549,0.18391357101875486,0.816086428981245,1,inconsistent,0.8545369739270962
subject 14_surprise_sentence 1,subject 14_surprise_sentence 1.wav,You have never told me that!,-0.012,-0.14275,-0.0455,-0.2557999491691589,-0.1725735068321228,-0.1010215878486633,0.2518144227241302,0.9474564374413148,0.05254356255868528,0,consistent,0.8545369739270962
subject 14_surprise_sentence 2,subject 14_surprise_sentence 2.wav,I didn't expect that!,-0.0206666666666666,0.1326666666666666,-0.082,-0.0553687214851379,-0.3720566034317016,-0.3036917448043823,0.552355901300806,0.8730002600569362,0.12699973994306374,0,consistent,0.8545369739270962
subject 14_surprise_sentence 3,subject 14_surprise_sentence 3.wav,"Wahoo, I would never have believed this!",0.1326666666666666,0.0923333333333333,-0.0333333333333333,-0.0942218303680419,-0.1260471940040588,-0.1078575849533081,0.3236082645519791,0.939809087116636,0.06019091288336392,0,consistent,0.8545369739270962
subject 14_surprise_sentence 4,subject 14_surprise_sentence 4.wav,I never saw that coming!,-0.132,-0.04475,-0.0745,-0.1274351477622985,-0.3301749229431152,-0.1761280298233032,0.3030123445650383,0.9424054496135477,0.057594550386452295,0,consistent,0.8545369739270962
subject 14_surprise_sentence 5,subject 14_surprise_sentence 5.wav,"Oh my God, that's so weird!",0.012,0.1443333333333333,0.192,-0.0832971930503845,0.2414782047271728,0.2166259288787841,0.138293591371946,0.9529853184000934,0.04701468159990673,0,consistent,0.8545369739270962
subject 15_anger_sentence 1,subject 15_anger_sentence 1.wav,"What??? No, no, no, listen! I need this money!",0.25,0.0259999999999999,-0.0111999999999999,-0.6828911900520325,0.7070553302764893,0.7241201400756836,1.3692399511318818,0.004089167236393985,0.995910832763606,1,inconsistent,0.8545369739270962
subject 15_anger_sentence 2,subject 15_anger_sentence 2.wav,I don't care about your coffee! Please serve me!,0.246,-0.1131428571428571,-0.0607142857142857,-0.1738113760948181,0.5405640602111816,0.5682390928268433,0.9995782499001494,0.21985518596360717,0.7801448140363929,1,inconsistent,0.8545369739270962
subject 15_anger_sentence 3,subject 15_anger_sentence 3.wav,I can have you fired you know!,0.17525,0.0444999999999999,-0.04125,-0.3241422772407532,0.5034439563751221,0.5123509168624878,0.8754976737901378,0.4577637200084561,0.5422362799915438,1,inconsistent,0.8545369739270962
subject 15_anger_sentence 4,subject 15_anger_sentence 4.wav,Is your coffee more important than my money?,0.4425,0.052,0.3265,-0.3579677939414978,0.6834168434143066,0.6013646125793457,1.0559291995835938,0.13964153805192014,0.86035846194808,1,inconsistent,0.8545369739270962
subject 15_anger_sentence 5,subject 15_anger_sentence 5.wav,"You're getting paid to work, not drink coffee!",0.3251666666666666,0.1145,-0.037,-0.2410772442817688,0.5438394546508789,0.6236320734024048,0.9702573217523556,0.2703930991911444,0.7296069008088555,1,inconsistent,0.8545369739270962
subject 15_disgust_sentence 1,subject 15_disgust_sentence 1.wav,That's horrible! I'll never eat noodles again.,-0.1916,0.1149999999999999,-0.1156,-0.3448843955993652,-0.4085144400596618,-0.2620716094970703,0.564816259746394,0.8661398795402564,0.13386012045974358,0,consistent,0.8545369739270962
subject 15_disgust_sentence 2,subject 15_disgust_sentence 2.wav,Something is moving inside my plate,0.0696,-0.0712,-0.112,-0.2164573073387146,-0.4351210594177246,-0.3265473842620849,0.5101939833664226,0.8928652335900703,0.10713476640992975,0,consistent,0.8545369739270962
subject 15_disgust_sentence 3,subject 15_disgust_sentence 3.wav,Aaaaah a cockroach!!!,-0.624,0.334,-0.608,-0.5228830575942993,-0.0816706418991088,-0.0236709713935852,0.7241872218220998,0.7209916967447022,0.27900830325529785,0,consistent,0.8545369739270962
subject 15_disgust_sentence 4,subject 15_disgust_sentence 4.wav,"Eeeek, this is disgusting!!!",-0.301,0.1679999999999999,-0.191,-0.7684180736541748,-0.0984455943107605,0.0558242797851562,0.5919418344716438,0.8493992952898387,0.15060070471016135,0,consistent,0.8545369739270962
subject 15_disgust_sentence 5,subject 15_disgust_sentence 5.wav,That's gross!,-0.385,0.1134999999999999,-0.319,0.0855441093444824,-0.1359386444091797,-0.1182163953781127,0.5691620613221157,0.8636292533906752,0.13637074660932494,0,consistent,0.8545369739270962
subject 15_fear_sentence 1,subject 15_fear_sentence 1.wav,"Oh my god, there is someone in the house!",0.1676,-0.184,0.1636,-0.4916309714317322,-0.0575488805770874,-0.0257855653762817,0.6974541215528279,0.7543600228609526,0.2456399771390474,0,consistent,0.8545369739270962
subject 15_fear_sentence 2,subject 15_fear_sentence 2.wav,Someone is climbing up the stairs,0.1995,0.111,0.055,-0.259985864162445,-0.5335166454315186,-0.409564733505249,0.9177959235147048,0.37164492375329966,0.6283550762467003,1,inconsistent,0.8545369739270962
subject 15_fear_sentence 3,subject 15_fear_sentence 3.wav,Please don't kill me...,-0.174,0.238,0.1339999999999999,-0.5904020071029663,0.0724744796752929,0.0013858079910278,0.4673070225454956,0.9086340722398664,0.09136592776013354,0,consistent,0.8545369739270962
